Customer_ID,Name,First_order,Total_orders,Total_revenue,Average_order_value,Time_to_2nd_purchase,Last_purchase,City , tier,Acquisition_channel,RePurchased
CUST-0005105,Umang Dhar,12/12/2024,1,2385,2385,,12/12/2024,Delhi , Tier 1,Offline (Friends/Family),N
CUST-0005108,Jeet Raghavan,8/30/2024,2,5760,2880,54,10/24/2024,Patna , Tier 2,Influencer,Y
CUST-0005109,Jalsa Sarin,10/9/2025,1,2791,2791,,10/9/2025,Pune , Tier 1,Google,N
CUST-0005110,Samuel Brahmbhatt,12/3/2024,2,6304,3152,392,12/30/2025,Mysuru , Tier 2,Influencer,Y
CUST-0005111,Isaac Majumdar,10/25/2023,1,2075,2075,,10/25/2023,Mumbai , Tier 1,Google,N
CUST-0005113,Watika Kalla,10/25/2023,2,5653,2826.5,353,10/12/2024,Lucknow , Tier 2,Google,Y
CUST-0005114,Omisha Thaker,9/11/2022,2,4634,2317,532,2/25/2024,Chandigarh , Tier 2,Email/SMS,Y
CUST-0005115,Osha Khalsa,10/29/2025,1,3511,3511,,10/29/2025,Rajkot , Tier 2,Meta,N
CUST-0005116,Ekalinga Mukhopadhyay,2/16/2023,1,2106,2106,,2/16/2023,Rajkot , Tier 2,Google,N
CUST-0005117,David Kata,2/28/2023,2,5892,2946,1033,12/27/2025,Ahmedabad , Tier 1,Influencer,Y
CUST-0005118,Kai Ranganathan,8/25/2022,1,1863,1863,,8/25/2022,Mumbai , Tier 1,Meta,N
CUST-0005119,Widisha Ratti,4/25/2022,3,5526,1842,101,8/19/2022,Ahmedabad , Tier 1,Google,Y
CUST-0005120,Harinakshi Srinivasan,8/27/2022,1,2010,2010,,8/27/2022,Hyderabad , Tier 1,Influencer,N
CUST-0005121,Vedhika Patel,4/25/2023,1,2648,2648,,4/25/2023,Mumbai , Tier 1,Organic Instagram,N
CUST-0005125,Hritik Behl,10/13/2024,1,3213,3213,,10/13/2024,Mumbai , Tier 1,Organic Instagram,N
CUST-0005126,Harshil Thaman,11/16/2022,1,1585,1585,,11/16/2022,Patna , Tier 2,Organic Instagram,N
CUST-0005127,Nimrat Dar,10/13/2025,1,3318,3318,,10/13/2025,Vadodara , Tier 2,Meta,N
CUST-0005130,Michael Jaggi,4/18/2022,3,7375,2458.33,470,10/15/2025,Delhi , Tier 1,Organic Instagram,Y
CUST-0005132,Reva Chawla,2/15/2023,2,4022,2011,226,9/30/2023,Bhubaneswar , Tier 2,Google,Y
CUST-0005135,Lavanya Palan,5/25/2024,1,2755,2755,,5/25/2024,Ranchi , Tier 2,Google,N
CUST-0005139,Bhavya Mody,6/26/2022,2,4136,2068,881,11/23/2024,Chandigarh , Tier 2,Google,Y
CUST-0005143,Nandini Kala,10/2/2023,3,7565,2521.67,149,6/28/2025,Delhi , Tier 1,Meta,Y
CUST-0005144,Onkar Koshy,6/15/2024,1,2995,2995,,6/15/2024,Chennai , Tier 1,Influencer,N
CUST-0005145,Sai Nazareth,3/20/2024,2,5489,2744.5,580,10/21/2025,Gurgaon , Tier 2,Meta,Y
CUST-0005146,Ishwar Behl,1/24/2022,2,4564,2282,1240,6/17/2025,Vadodara , Tier 2,Organic Instagram,Y
CUST-0005147,Tara Parekh,10/24/2022,6,18354,3059,519,9/28/2025,Indore , Tier 2,Organic Instagram,Y
CUST-0005148,Ayush Dhaliwal,6/3/2022,2,3956,1978,194,12/15/2022,Ranchi , Tier 2,Influencer,Y
CUST-0005151,Yagnesh Rattan,5/23/2024,1,2603,2603,,5/23/2024,Kolkata , Tier 1,Google,N
CUST-0005152,Joshua Goel,7/28/2022,1,1859,1859,,7/28/2022,Mumbai , Tier 1,Organic Instagram,N
CUST-0005153,Victor Chawla,10/10/2023,2,4429,2214.5,399,11/13/2024,Mumbai , Tier 1,Meta,Y
CUST-0005155,Lakshmi Dhar,4/25/2022,4,7886,1971.5,313,10/15/2023,Delhi , Tier 1,Meta,Y
CUST-0005156,Anay Bose,12/7/2023,2,5222,2611,104,3/20/2024,Bengaluru , Tier 1,Meta,Y
CUST-0005157,Adya Chowdhury,8/13/2024,1,2461,2461,,8/13/2024,Bhubaneswar , Tier 2,Meta,N
CUST-0005158,Laban Handa,12/6/2023,3,8548,2849.33,87,3/16/2025,Ahmedabad , Tier 1,Influencer,Y
CUST-0005160,Krishna Chawla,10/12/2024,1,3043,3043,,10/12/2024,Jaipur , Tier 2,Organic Instagram,N
CUST-0005161,Faqid Sathe,1/14/2024,2,5879,2939.5,517,6/15/2025,Lucknow , Tier 2,Meta,Y
CUST-0005162,Wazir Dhawan,9/30/2023,2,5296,2648,169,3/17/2024,Noida , Tier 2,Offline (Friends/Family),Y
CUST-0005165,Avni Dubey,9/21/2024,1,3371,3371,,9/21/2024,Kochi , Tier 2,Organic Instagram,N
CUST-0005166,Caleb Comar,11/5/2023,1,2154,2154,,11/5/2023,Delhi , Tier 1,Google,N
CUST-0005167,Charles Ahluwalia,8/4/2022,2,4510,2255,282,5/14/2023,Gurgaon , Tier 2,Meta,Y
CUST-0005168,Chakradev Mann,5/4/2022,3,5495,1831.67,172,7/24/2023,Delhi , Tier 1,Google,Y
CUST-0005170,Warinder Nagar,9/6/2023,1,2387,2387,,9/6/2023,Nagpur , Tier 2,Meta,N
CUST-0005171,Yashawini Karan,4/24/2024,1,2310,2310,,4/24/2024,Kanpur , Tier 2,Google,N
CUST-0005172,Balveer Ganesan,12/24/2023,1,2150,2150,,12/24/2023,Indore , Tier 2,Google,N
CUST-0005173,Logan Gole,5/19/2024,2,5376,2688,521,10/23/2025,Delhi , Tier 1,Meta,Y
CUST-0005176,Ayaan Natarajan,4/22/2023,4,10983,2745.75,371,2/18/2025,Chandigarh , Tier 2,Email/SMS,Y
CUST-0005177,Ojas Narayanan,8/29/2022,2,4888,2444,1081,8/15/2025,Mumbai , Tier 1,Email/SMS,Y
CUST-0005178,Prisha Yogi,8/12/2025,1,3907,3907,,8/12/2025,Kochi , Tier 2,Meta,N
CUST-0005179,Fiyaz Savant,11/8/2024,1,3213,3213,,11/8/2024,Gurgaon , Tier 2,Email/SMS,N
CUST-0005180,Michael Palan,10/6/2023,5,13631,2726.2,8,11/2/2025,Kolkata , Tier 1,Google,Y
CUST-0005181,Aarav Rana,10/19/2025,1,3304,3304,,10/19/2025,Hyderabad , Tier 1,Meta,N
CUST-0005182,Mugdha Saha,10/15/2023,1,2879,2879,,10/15/2023,Patna , Tier 2,Google,N
CUST-0005185,Zehaan Doshi,11/29/2022,1,1902,1902,,11/29/2022,Hyderabad , Tier 1,Email/SMS,N
CUST-0005189,Udyati Gandhi,9/1/2023,2,4337,2168.5,564,3/19/2025,Kochi , Tier 2,Google,Y
CUST-0005190,Karan Seth,11/22/2023,3,9045,3015,232,7/22/2025,Bhopal , Tier 2,Organic Instagram,Y
CUST-0005192,Harinakshi Bhargava,2/9/2022,2,5122,2561,1126,3/11/2025,Mumbai , Tier 1,Google,Y
CUST-0005193,Raagini Swamy,7/1/2023,3,6614,2204.67,43,12/12/2024,Chandigarh , Tier 2,Meta,Y
CUST-0005196,Meghana Raghavan,3/15/2023,1,1877,1877,,3/15/2023,Hyderabad , Tier 1,Organic Instagram,N
CUST-0005198,Hritik Virk,1/9/2024,1,2446,2446,,1/9/2024,Chandigarh , Tier 2,Meta,N
CUST-0005199,Harita Nanda,3/16/2023,1,2164,2164,,3/16/2023,Delhi , Tier 1,Organic Instagram,N
CUST-0005200,Tara Sura,7/5/2023,2,4580,2290,391,7/30/2024,Kolkata , Tier 1,Email/SMS,Y
CUST-0005202,Rajeshri Madan,10/26/2022,4,9078,2269.5,178,11/14/2025,Hyderabad , Tier 1,Google,Y
CUST-0005206,Aahana Wali,5/27/2022,2,5515,2757.5,993,2/14/2025,Pune , Tier 1,Instagram DM,Y
CUST-0005207,Alexander Naik,1/26/2025,1,2810,2810,,1/26/2025,Kochi , Tier 2,Influencer,N
CUST-0005208,Finn Karan,10/24/2025,1,3231,3231,,10/24/2025,Visakhapatnam , Tier 2,Meta,N
CUST-0005210,Pratyush Dash,4/30/2022,3,5923,1974.33,39,11/18/2024,Jaipur , Tier 2,Meta,Y
CUST-0005213,Ayaan Tandon,7/20/2023,2,5838,2919,175,1/12/2024,Chennai , Tier 1,Meta,Y
CUST-0005214,Forum Mannan,2/25/2022,2,3570,1785,428,4/29/2023,Dehradun , Tier 2,Meta,Y
CUST-0005215,Varenya Narula,10/20/2024,1,3314,3314,,10/20/2024,Lucknow , Tier 2,Meta,N
CUST-0005216,Ayaan Wali,12/24/2024,1,2904,2904,,12/24/2024,Delhi , Tier 1,Influencer,N
CUST-0005217,Zaitra Kala,2/2/2022,2,4786,2393,642,11/6/2023,Lucknow , Tier 2,Meta,Y
CUST-0005219,Omisha Edwin,2/25/2022,1,1523,1523,,2/25/2022,Bhopal , Tier 2,Meta,N
CUST-0005220,Yachana Chana,3/31/2024,1,3431,3431,,3/31/2024,Bengaluru , Tier 1,Influencer,N
CUST-0005221,Ekalinga Reddy,1/11/2024,1,3016,3016,,1/11/2024,Bengaluru , Tier 1,Instagram DM,N
CUST-0005222,Balhaar Rout,10/19/2022,3,6960,2320,502,6/26/2024,Mumbai , Tier 1,Meta,Y
CUST-0005225,Falan Lal,3/2/2022,3,6832,2277.33,411,8/30/2025,Chennai , Tier 1,Meta,Y
CUST-0005226,Udant Pant,12/20/2022,2,3425,1712.5,371,12/26/2023,Kolkata , Tier 1,Meta,Y
CUST-0005227,Udarsh Chhabra,12/30/2022,2,4716,2358,601,8/23/2024,Dehradun , Tier 2,Meta,Y
CUST-0005228,Yoshita Mane,3/7/2023,1,1810,1810,,3/7/2023,Chandigarh , Tier 2,Influencer,N
CUST-0005229,Meghana Rege,3/10/2023,4,10854,2713.5,364,8/19/2025,Chandigarh , Tier 2,Instagram DM,Y
CUST-0005230,Nikita Raghavan,6/15/2023,2,4946,2473,878,11/9/2025,Patna , Tier 2,Meta,Y
CUST-0005231,Balveer Nagy,2/22/2025,1,3393,3393,,2/22/2025,Visakhapatnam , Tier 2,Google,N
CUST-0005233,Wyatt Mani,5/19/2022,1,1549,1549,,5/19/2022,Mumbai , Tier 1,Meta,N
CUST-0005234,Azad Prasad,1/22/2023,1,2004,2004,,1/22/2023,Bengaluru , Tier 1,Meta,N
CUST-0005237,Arunima Ravel,9/5/2022,1,1932,1932,,9/5/2022,Kolkata , Tier 1,Meta,N
CUST-0005239,Irya Vala,2/2/2023,1,1824,1824,,2/2/2023,Nagpur , Tier 2,Meta,N
CUST-0005240,Ishaan Pandya,1/12/2025,2,6625,3312.5,252,9/22/2025,Pune , Tier 1,Meta,Y
CUST-0005242,Gaurang Sood,10/18/2023,1,2619,2619,,10/18/2023,Mumbai , Tier 1,Meta,N
CUST-0005243,Gabriel Kala,6/20/2023,3,6548,2182.67,127,9/14/2024,Ahmedabad , Tier 1,Meta,Y
CUST-0005244,Wazir Morar,4/10/2022,2,4616,2308,814,7/2/2024,Indore , Tier 2,Organic Instagram,Y
CUST-0005245,Mason Murthy,10/21/2022,1,1606,1606,,10/21/2022,Vadodara , Tier 2,Google,N
CUST-0005247,Tara Raja,4/19/2025,3,9637,3212.33,210,12/6/2025,Indore , Tier 2,Email/SMS,Y
CUST-0005248,Omisha Mishra,5/26/2023,2,4839,2419.5,52,7/17/2023,Bhubaneswar , Tier 2,Meta,Y
CUST-0005249,Aarna Om,11/2/2022,2,4092,2046,326,9/25/2023,Delhi , Tier 1,Google,Y
CUST-0005251,Vinaya Palla,7/24/2023,3,8130,2710,474,5/6/2025,Chennai , Tier 1,Meta,Y
CUST-0005253,Vihaan Kumer,11/30/2022,1,2004,2004,,11/30/2022,Kanpur , Tier 2,Meta,N
CUST-0005254,Wazir Chandra,4/27/2022,2,4326,2163,847,8/21/2024,Noida , Tier 2,Meta,Y
CUST-0005255,Urvi Ramanathan,4/16/2023,2,4872,2436,28,5/14/2023,Lucknow , Tier 2,Google,Y
CUST-0005257,Neha Nagi,9/7/2024,1,2770,2770,,9/7/2024,Jaipur , Tier 2,Meta,N
CUST-0005258,Netra Desai,5/19/2024,2,6209,3104.5,518,10/19/2025,Mumbai , Tier 1,Organic Instagram,Y
CUST-0005259,Saumya Ravel,10/17/2022,2,4900,2450,967,6/10/2025,Jaipur , Tier 2,Meta,Y
CUST-0005260,Zansi Balay,12/19/2023,1,2065,2065,,12/19/2023,Chandigarh , Tier 2,Offline (Friends/Family),N
CUST-0005261,Divya Yogi,3/4/2023,2,4797,2398.5,243,11/2/2023,Chennai , Tier 1,Email/SMS,Y
CUST-0005263,Michael Doshi,11/25/2022,1,1712,1712,,11/25/2022,Pune , Tier 1,Google,N
CUST-0005265,Nidhi Lad,4/22/2023,1,1767,1767,,4/22/2023,Bhubaneswar , Tier 2,Meta,N
CUST-0005266,Bina Edwin,2/8/2022,2,5886,2943,1258,7/21/2025,Kolkata , Tier 1,Meta,Y
CUST-0005267,Vincent Atwal,11/10/2025,1,2827,2827,,11/10/2025,Nashik , Tier 2,Offline (Friends/Family),N
CUST-0005269,Kai Varghese,1/18/2022,1,1708,1708,,1/18/2022,Bengaluru , Tier 1,Influencer,N
CUST-0005271,Chandresh Chana,7/8/2023,1,2220,2220,,7/8/2023,Mumbai , Tier 1,Influencer,N
CUST-0005273,Nihal Tak,4/27/2024,3,9392,3130.67,312,3/29/2025,Surat , Tier 2,Google,Y
CUST-0005275,Pranit Lata,4/26/2025,2,5986,2993,199,11/12/2025,Lucknow , Tier 2,Meta,Y
CUST-0005276,Warjas Deshpande,9/27/2023,1,2509,2509,,9/27/2023,Bhopal , Tier 2,Meta,N
CUST-0005279,Maanas Dhawan,8/7/2022,1,1350,1350,,8/7/2022,Indore , Tier 2,Organic Instagram,N
CUST-0005282,Aahana Dhillon,7/22/2025,1,3395,3395,,7/22/2025,Lucknow , Tier 2,Influencer,N
CUST-0005283,Aarav Mitra,3/9/2023,2,4260,2130,24,4/2/2023,Nashik , Tier 2,Meta,Y
CUST-0005286,Ekaja Ganesh,1/29/2023,1,2196,2196,,1/29/2023,Kanpur , Tier 2,Instagram DM,N
CUST-0005288,Yashica Konda,7/15/2022,3,6180,2060,67,8/6/2025,Bengaluru , Tier 1,Instagram DM,Y
CUST-0005290,Aarini Bhasin,12/25/2022,2,4532,2266,268,9/19/2023,Chennai , Tier 1,Meta,Y
CUST-0005293,Kashvi Talwar,6/3/2022,2,3658,1829,295,3/26/2023,Mumbai , Tier 1,Offline (Friends/Family),Y
CUST-0005296,Harita Thaker,10/25/2023,2,6411,3205.5,773,12/6/2025,Surat , Tier 2,Meta,Y
CUST-0005297,Kashvi Dua,11/4/2022,1,1419,1419,,11/4/2022,Mumbai , Tier 1,Meta,N
CUST-0005298,Priya Merchant,10/22/2023,1,1789,1789,,10/22/2023,Delhi , Tier 1,Influencer,N
CUST-0005299,Harita Sundaram,7/1/2023,1,2012,2012,,7/1/2023,Mumbai , Tier 1,Influencer,N
CUST-0005302,Victor Mangat,5/1/2025,2,6733,3366.5,110,8/20/2025,Bengaluru , Tier 1,Influencer,Y
CUST-0005304,David Borra,9/14/2024,1,2356,2356,,9/14/2024,Bengaluru , Tier 1,Influencer,N
CUST-0005305,Darsh Korpal,10/11/2023,1,1623,1623,,10/11/2023,Surat , Tier 2,Organic Instagram,N
CUST-0005306,Krishna Patla,11/4/2023,1,1973,1973,,11/4/2023,Bengaluru , Tier 1,Google,N
CUST-0005307,Aarini Srinivas,7/27/2024,2,6118,3059,298,5/22/2025,Hyderabad , Tier 1,Meta,Y
CUST-0005308,Shivansh Oommen,10/10/2022,4,9980,2495,222,2/27/2025,Kochi , Tier 2,Meta,Y
CUST-0005309,Yashvi Kade,4/25/2023,1,1819,1819,,4/25/2023,Chennai , Tier 1,Meta,N
CUST-0005311,Inaya Banik,2/6/2022,1,1393,1393,,2/6/2022,Nashik , Tier 2,Meta,N
CUST-0005312,Wahab Dugar,4/4/2022,1,1832,1832,,4/4/2022,Noida , Tier 2,Meta,N
CUST-0005315,Yasti Barad,3/11/2024,2,5618,2809,458,6/13/2025,Jaipur , Tier 2,Meta,Y
CUST-0005316,Ekiya Buch,1/24/2023,2,4376,2188,29,2/22/2023,Ahmedabad , Tier 1,Google,Y
CUST-0005318,Nisha Oza,4/18/2022,1,2021,2021,,4/18/2022,Pune , Tier 1,Email/SMS,N
CUST-0005319,Jai Ray,10/4/2023,1,2677,2677,,10/4/2023,Jaipur , Tier 2,Organic Instagram,N
CUST-0005321,Gaurika Hayre,3/2/2025,1,3010,3010,,3/2/2025,Pune , Tier 1,Instagram DM,N
CUST-0005322,Yahvi Merchant,1/28/2023,3,6726,2242,253,5/14/2025,Rajkot , Tier 2,Organic Instagram,Y
CUST-0005323,Ira Cheema,8/22/2023,3,6954,2318,59,9/29/2024,Mumbai , Tier 1,Instagram DM,Y
CUST-0005324,Yagnesh Soni,3/30/2023,4,10189,2547.25,12,10/4/2025,Surat , Tier 2,Meta,Y
CUST-0005325,Parth Kohli,10/6/2023,2,4925,2462.5,177,4/1/2024,Mysuru , Tier 2,Influencer,Y
CUST-0005326,Eta Ahluwalia,4/4/2024,1,2502,2502,,4/4/2024,Bengaluru , Tier 1,Google,N
CUST-0005328,Ria Johal,1/18/2022,3,8130,2710,1149,7/29/2025,Pune , Tier 1,Google,Y
CUST-0005330,Oviya Mitter,12/8/2022,1,2041,2041,,12/8/2022,Mumbai , Tier 1,Influencer,N
CUST-0005334,Patrick Dhingra,3/20/2023,2,3754,1877,50,5/10/2023,Ranchi , Tier 2,Meta,Y
CUST-0005336,Priya Bahri,8/6/2025,1,2759,2759,,8/6/2025,Pune , Tier 1,Meta,N
CUST-0005337,Ekalinga Parmer,4/1/2025,1,3021,3021,,4/1/2025,Kolkata , Tier 1,Influencer,N
CUST-0005338,Raksha Borde,1/13/2025,2,4996,2498,215,8/16/2025,Mumbai , Tier 1,Influencer,Y
CUST-0005343,Leena Wagle,6/5/2024,1,3127,3127,,6/5/2024,Mumbai , Tier 1,Organic Instagram,N
CUST-0005346,Zayan Sheth,2/27/2022,2,4468,2234,1073,2/5/2025,Noida , Tier 2,Email/SMS,Y
CUST-0005348,Adweta Mohan,6/14/2024,2,5688,2844,144,11/6/2024,Hyderabad , Tier 1,Influencer,Y
CUST-0005349,George Mishra,4/21/2022,1,1656,1656,,4/21/2022,Pune , Tier 1,Google,N
CUST-0005350,Logan Mammen,11/9/2024,1,2459,2459,,11/9/2024,Jaipur , Tier 2,Meta,N
CUST-0005352,Bhavya Thakkar,10/7/2022,1,2073,2073,,10/7/2022,Nagpur , Tier 2,Email/SMS,N
CUST-0005360,Naksh Bawa,4/13/2025,3,9659,3219.67,37,5/21/2025,Chandigarh , Tier 2,Offline (Friends/Family),Y
CUST-0005361,Daniel Murthy,8/5/2022,4,8946,2236.5,165,10/1/2025,Mumbai , Tier 1,Meta,Y
CUST-0005362,Hitesh Agate,1/11/2023,2,3321,1660.5,334,12/12/2023,Delhi , Tier 1,Meta,Y
CUST-0005365,Kala Bhat,2/25/2024,1,2946,2946,,2/25/2024,Bengaluru , Tier 1,Instagram DM,N
CUST-0005367,Vrinda Wali,4/29/2023,1,2146,2146,,4/29/2023,Lucknow , Tier 2,Instagram DM,N
CUST-0005368,Maanav Dutt,7/20/2023,1,2237,2237,,7/20/2023,Mumbai , Tier 1,Influencer,N
CUST-0005369,Amara Dave,6/6/2023,5,12275,2455,385,11/22/2025,Lucknow , Tier 2,Google,Y
CUST-0005371,Abhiram Maharaj,10/29/2024,3,7938,2646,146,11/30/2025,Nagpur , Tier 2,Email/SMS,Y
CUST-0005372,Tanmayi Ramesh,6/28/2025,1,3304,3304,,6/28/2025,Nashik , Tier 2,Email/SMS,N
CUST-0005373,Raksha Raja,7/20/2025,2,5660,2830,158,12/26/2025,Lucknow , Tier 2,Google,Y
CUST-0005374,Tanmayi Gola,8/23/2025,1,3069,3069,,8/23/2025,Kochi , Tier 2,Instagram DM,N
CUST-0005375,Ryan Raghavan,4/11/2022,1,1350,1350,,4/11/2022,Ranchi , Tier 2,Meta,N
CUST-0005377,Alka Sankaran,10/20/2024,1,2068,2068,,10/20/2024,Jaipur , Tier 2,Influencer,N
CUST-0005378,Sai Shenoy,8/6/2023,2,5887,2943.5,677,6/14/2025,Bhubaneswar , Tier 2,Influencer,Y
CUST-0005384,Dakshesh Chatterjee,2/18/2024,2,5263,2631.5,105,6/2/2024,Mumbai , Tier 1,Google,Y
CUST-0005385,Oscar Modi,5/16/2024,1,2670,2670,,5/16/2024,Lucknow , Tier 2,Google,N
CUST-0005386,Aarnav Kaul,8/22/2023,2,6276,3138,639,5/22/2025,Vadodara , Tier 2,Email/SMS,Y
CUST-0005387,Pallavi Bajwa,1/6/2023,2,4579,2289.5,192,7/17/2023,Ahmedabad , Tier 1,Organic Instagram,Y
CUST-0005391,Hitesh Patel,9/18/2023,3,7648,2549.33,150,5/17/2025,Delhi , Tier 1,Meta,Y
CUST-0005392,Ekanta Behl,7/5/2022,2,3682,1841,98,10/11/2022,Coimbatore , Tier 2,Meta,Y
CUST-0005393,Logan Vasa,3/5/2023,1,2561,2561,,3/5/2023,Indore , Tier 2,Influencer,N
CUST-0005394,Bhavani Bhandari,5/29/2023,3,5709,1903,118,12/9/2023,Delhi , Tier 1,Meta,Y
CUST-0005396,Aayush Bhatt,8/24/2024,1,2456,2456,,8/24/2024,Patna , Tier 2,Google,N
CUST-0005398,Dakshesh Contractor,5/20/2023,1,1772,1772,,5/20/2023,Hyderabad , Tier 1,Meta,N
CUST-0005399,Girik Srivastava,5/2/2023,2,5468,2734,457,8/1/2024,Surat , Tier 2,Organic Instagram,Y
CUST-0005401,Vedika Kadakia,8/6/2025,1,3691,3691,,8/6/2025,Rajkot , Tier 2,Offline (Friends/Family),N
CUST-0005402,Ayushman Edwin,6/8/2025,2,5989,2994.5,155,11/10/2025,Noida , Tier 2,Influencer,Y
CUST-0005404,Jalsa Bhardwaj,6/14/2024,1,3160,3160,,6/14/2024,Nashik , Tier 2,Offline (Friends/Family),N
CUST-0005406,Lakshmi Bakshi,7/5/2024,1,2819,2819,,7/5/2024,Hyderabad , Tier 1,Meta,N
CUST-0005407,Kabir Purohit,1/25/2023,4,10650,2662.5,117,10/30/2025,Mumbai , Tier 1,Influencer,Y
CUST-0005411,Jatin Shan,4/14/2023,3,8465,2821.67,352,4/26/2025,Mumbai , Tier 1,Google,Y
CUST-0005412,Vedant Choudhry,4/10/2025,1,3437,3437,,4/10/2025,Bhopal , Tier 2,Instagram DM,N
CUST-0005413,Harini Choudhary,7/29/2022,1,1360,1360,,7/29/2022,Gurgaon , Tier 2,Influencer,N
CUST-0005416,Eesha Walla,3/20/2025,1,2894,2894,,3/20/2025,Ludhiana , Tier 2,Meta,N
CUST-0005417,Riya Natt,5/7/2023,1,2799,2799,,5/7/2023,Nashik , Tier 2,Meta,N
CUST-0005418,Yachana Chaudhry,4/4/2024,1,2350,2350,,4/4/2024,Delhi , Tier 1,Google,N
CUST-0005421,Urmi Mani,5/18/2024,1,2492,2492,,5/18/2024,Bengaluru , Tier 1,Organic Instagram,N
CUST-0005422,Tara Dutta,7/16/2022,2,4145,2072.5,639,4/16/2024,Mumbai , Tier 1,Meta,Y
CUST-0005424,Maya Maharaj,7/18/2022,3,8107,2702.33,455,3/10/2025,Bengaluru , Tier 1,Influencer,Y
CUST-0005425,Aadhya Pillay,1/15/2023,4,9642,2410.5,77,8/26/2024,Bhopal , Tier 2,Meta,Y
CUST-0005427,Shaurya Ramanathan,4/9/2023,3,6744,2248,81,9/22/2023,Coimbatore , Tier 2,Google,Y
CUST-0005430,Yachana Rastogi,3/11/2025,1,3814,3814,,3/11/2025,Hyderabad , Tier 1,Instagram DM,N
CUST-0005431,Atharv Vaidya,8/12/2023,1,2456,2456,,8/12/2023,Bengaluru , Tier 1,Meta,N
CUST-0005432,Yuvraj Bhat,10/5/2022,2,4623,2311.5,1102,10/12/2025,Pune , Tier 1,Meta,Y
CUST-0005434,Warhi Raj,2/21/2025,1,2874,2874,,2/21/2025,Delhi , Tier 1,Organic Instagram,N
CUST-0005435,Panini Memon,3/20/2023,1,2311,2311,,3/20/2023,Coimbatore , Tier 2,Meta,N
CUST-0005436,Ranbir Date,3/10/2024,2,5244,2622,204,10/1/2024,Vadodara , Tier 2,Organic Instagram,Y
CUST-0005437,Karan Rajagopal,11/9/2024,1,3278,3278,,11/9/2024,Kochi , Tier 2,Google,N
CUST-0005438,Naksh Hayer,3/15/2022,2,3661,1830.5,37,4/21/2022,Mumbai , Tier 1,Meta,Y
CUST-0005439,Aadi Seth,2/6/2025,3,9734,3244.67,237,10/28/2025,Delhi , Tier 1,Google,Y
CUST-0005442,Balendra Badal,3/10/2024,2,5998,2999,659,12/30/2025,Chennai , Tier 1,Meta,Y
CUST-0005445,Aarav Raja,2/8/2025,1,3753,3753,,2/8/2025,Visakhapatnam , Tier 2,Instagram DM,N
CUST-0005446,Udyati Bal,11/9/2025,1,3784,3784,,11/9/2025,Kanpur , Tier 2,Google,N
CUST-0005450,Maanav Zachariah,12/28/2024,2,5381,2690.5,136,5/13/2025,Vadodara , Tier 2,Meta,Y
CUST-0005451,Zaitra Kamdar,2/16/2025,1,2571,2571,,2/16/2025,Kochi , Tier 2,Organic Instagram,N
CUST-0005452,Nitesh Kala,2/4/2023,3,7714,2571.33,462,5/16/2024,Pune , Tier 1,Meta,Y
CUST-0005453,Jairaj Rajagopalan,3/27/2025,1,3477,3477,,3/27/2025,Delhi , Tier 1,Meta,N
CUST-0005454,Bhavika Doctor,1/13/2024,1,2401,2401,,1/13/2024,Mumbai , Tier 1,Offline (Friends/Family),N
CUST-0005455,Mitesh Varma,7/9/2022,1,1719,1719,,7/9/2022,Surat , Tier 2,Meta,N
CUST-0005457,Ikbal Ramesh,5/17/2023,1,2342,2342,,5/17/2023,Delhi , Tier 1,Organic Instagram,N
CUST-0005458,Yuvraj Varghese,3/26/2022,1,1482,1482,,3/26/2022,Hyderabad , Tier 1,Organic Instagram,N
CUST-0005459,Manthan Ray,9/30/2023,2,5005,2502.5,666,7/27/2025,Coimbatore , Tier 2,Influencer,Y
CUST-0005460,Frederick Tata,8/29/2025,1,2809,2809,,8/29/2025,Bengaluru , Tier 1,Google,N
CUST-0005461,Kalpit Goyal,9/30/2023,1,2292,2292,,9/30/2023,Mumbai , Tier 1,Google,N
CUST-0005462,Radhika Basak,10/2/2022,1,1647,1647,,10/2/2022,Kochi , Tier 2,Email/SMS,N
CUST-0005466,Jacob Balasubramanian,10/15/2025,1,2887,2887,,10/15/2025,Mumbai , Tier 1,Influencer,N
CUST-0005467,Yashica Chadha,8/27/2023,1,1913,1913,,8/27/2023,Pune , Tier 1,Meta,N
CUST-0005468,Faraj Warrior,12/18/2022,1,1674,1674,,12/18/2022,Surat , Tier 2,Meta,N
CUST-0005469,Xiti Bal,10/23/2022,2,3799,1899.5,169,4/11/2023,Vadodara , Tier 2,Google,Y
CUST-0005470,Arin Kala,12/9/2023,2,4898,2449,240,8/5/2024,Patna , Tier 2,Meta,Y
CUST-0005471,Xiti Rajagopalan,11/12/2023,3,7648,2549.33,284,1/26/2025,Mumbai , Tier 1,Meta,Y
CUST-0005472,Jeet Manda,1/23/2024,1,3071,3071,,1/23/2024,Delhi , Tier 1,Influencer,N
CUST-0005473,Diya Mammen,7/21/2023,4,12494,3123.5,529,8/11/2025,Surat , Tier 2,Meta,Y
CUST-0005475,Mitali Parmar,1/12/2023,3,9410,3136.67,427,11/17/2025,Kolkata , Tier 1,Influencer,Y
CUST-0005477,Oeshi Mane,4/2/2024,2,5305,2652.5,69,6/11/2024,Chandigarh , Tier 2,Meta,Y
CUST-0005478,Eesha Om,10/30/2023,2,4608,2304,288,8/14/2024,Jaipur , Tier 2,Meta,Y
